NU_INSCRICAO,NU_NOTA_MT
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,491.9242638954144
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,456.4505916054974
9374367408d6d3a00bd23fafb447f0fe9800b278,535.8659613839657
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,6.385200387174539
c8cf85985775108a962f206bbc07f9b96edf577d,443.06768742881746
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,8.746820660917319
22c4abf2162ac430458742f60e265835362dc7d3,2.523476162200982
e4220a05813204f233d232a847cf24d60fc460c0,546.9565046008204
bc94527b84d81f7092c3694e357b02eccad91f1d,3.037793754448252
66a58d3b1020e10bb366884a26853f1d267bf42a,423.0247950532577
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,442.4603588215422
d084e1c3d7146dbef3c6481a96359948bf91d7db,451.13196408283585
9888d8f325173fc4f4bac14903ac7b770478e1a4,-2.3426969274281575
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,553.5275712773418
261b29785844821814715b52511dbe7bc6905168,527.9923838580962
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,3.775357791249199
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,444.6628334836377
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,475.46935557240056
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,522.562623877106
2aee59a8709e9bbf7de39903fe1172fd948e44c1,547.0808577958214
cf71722a9c4e583c4931ebc390cfe917e63e80c1,473.29797452736614
77b20dfbf4075cf839105980792b7298380acabb,17.225023061353788
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,7.173068615916154
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,383.9029635691523
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-2.712129043782845
0e326387495f24745d2bc6110ac18f3580e56290,557.1157179269783
f94f945618e9047bdde48cc06cc7a6e0af719a37,411.3925549341686
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,461.56578613375416
3d4c1727853053cb5eb4d407b22396e314509d86,-2.900035836460141
580063acdd223dad07639900466c199c7ec6de6f,500.7835325823457
265f10f7456631dec2915feb97ca6b706d8afb34,415.21975272834635
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,567.1261822362276
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,1.6833826531823561
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,511.6399447240272
6d599c950879cc9667cc49f0bc52ba4868387962,2.092454886072545
7ff56884aabc69f1d8b14577a6407ac705d35620,405.8999286135922
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,519.9429920624884
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,0.822118980182136
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-3.31073870460164
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,478.4212875951265
424bdb568028c00e963fc710f7a31107978feb84,425.8072662668436
9fc249e4d6dece656c8796d34208d45dc535c3a7,551.047715253656
827c808e5a3d17b81cd7cb9434f92b276416a39e,479.776797395053
3b14b7a79a33800100b57153088a4658c2979c57,463.07167256180554
5916e2530308e5ce4602179367a5372a5f5135e2,454.8744682497139
a5880689fa0d7e2b80596a17c3f6a9e85439d398,544.5066366793194
c8cf5c4159c454809b801ea438db3974e8242c7b,532.9982003110019
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,647.5575052003703
19b8b06263c22bc148bd3e79ced71751b0462f67,-5.083418411273115
68043cf6df7116c4fbe9e8c461155a79d1149997,523.4275851317987
ffbf2b9497516c22da904a5736fef527ba8b868f,429.117371723421
5001def5a54c7352a7f5efe6ca553cddeca44e73,510.22840568052567
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,626.2204717489769
c69d18e6e6b386e2e1592648d9e2366de5f64c06,0.517279308708968
c57a918711e5f9909c06865804a1cc13ccb38936,478.801192132767
d43c8bc37d22f63102d62317b61cbcdb1331054c,586.9641296931507
373440621611720645f51dbbada979c89bb14cd9,501.37380357941646
6cb9ea06bba586157fee26eb9d3642894fd55b43,450.47087972832327
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-4.06764321321922
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,502.3904205027897
36f872f6120d768d0659a8dc67903c0ebf85f7e1,424.52550646365336
6eac66cd9ec970d8887a7df2ed69c132b8049521,3.4106986786185374
194268c39d944ac4b3930c2c0bd8342c15773ad0,0.9861270623838259
32ecd1831c2972d2e350967d4c96614030d9c2e6,460.4229567230255
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-3.8666554186071735
9f9fc9c670143177022b7ea79292186768fb3849,437.7965203280124
fe8333dd7a48c2c6da19394b93e6413b2d969588,641.0106093005359
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,528.3297864532435
e7155d360d9614f96d8f28af8cebee412228e753,497.2725286926556
8bc5a02113c1d872fd3d7c745df40e622400e51a,621.8747503827174
2900ff93d1f83e953e0b7abdfa3fb081366c967c,5.291208428312565
e3674c21fa2357713f79e3e228580d7a772c62ca,541.0967615552486
7c8d53c9ecdb67403aa3a048a3d91f076934b160,1.976640325388317
406d38e4421757935a3e7898f767a98c306e4015,-3.5589595649613344
9aa4a411cd914b73b9d2843d50f7796dad1c0969,452.454835015451
061ec45bddd19204b4ed9e1cc794b116aaffcd97,561.1418225947507
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,479.08989402962794
0cae68bb07813f6be4f476c21d699c697cb479d9,7.367959581492556
1ab6ff506119fe0fb2b17147c7019e7419a4be14,443.2261290582707
83400bcebb04d1605ad7d37568b1bf4bde04b494,439.4087293407991
54899865c8bed8eb4d54c8d4c8ae09a30864290c,655.9362197306716
63e7e834e16f11029f62736780b3a101cac5e5f8,575.4136709710319
dc7a06efb8feb5e397b1d57d5478e2965322e80e,477.60588599913586
625786c698ec763a4dbba2978876dacf605d42c8,-7.796328763834534
8ba8d9f7e4d980b58556226d906e2236659cda4f,386.23776972534006
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-0.5576361435469508
ef52f1830fe4acb0d7ce223353a239b3fac81925,445.1943598646979
873ca0475258c0454ff969ff7f8b779c30729f48,466.0686451703945
43d7bd465f67853f09b8ea211afa8cba29d6452a,385.71386174192827
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,431.26898349548253
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,542.0284169801848
49a9e7f2baa21147daed25a03be27ef0d785cdaf,426.227599383861
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,554.3723969832579
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,549.956440196891
97854c6bc17f30f476dc404dc3e74bda38afb8ba,-4.509982139649939
c57e5c73a18d895c0d10f18f4ca74d5073c16698,532.4180341777837
2ed840bcb61092680e034399b5b638d6492e146e,-3.799487810212778
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,463.0190154333672
1a4a30ccca625947b0d2a60f25702e8066320f5c,-0.22978438568244997
291eda98ff5f826d1adeec3ce1efc385ece76e7c,444.27160412571635
a976f1e8f9ba929071999ca384edb2f2bd0e0026,478.3142630229365
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,10.074763167967426
601eb56c4870e7f3ce567bef879997434fab6978,446.43204599679854
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,483.6715304318763
8d2007f35400585b1a23535658a56e3f56deae16,592.9122741211484
504fb778c3000f0f74c49d28a157ef535df7b26e,517.2777318132598
41486a1936312d298dd64860a5d146bbe6e1f6ad,458.3997010539759
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-4.242425920615808
eaf79174460e09e7653d588de06f97e1bbd42138,496.1046620497063
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,394.50817756898465
2181b6cd1a507e4be28b56bc22a49fc0c508891f,477.3630321145412
5cf539ec5fbefdd7e36c73555623aef55261b30a,609.3171709125008
cfcaab878786f9216a4d8433f2a46bad9276aee4,474.26227446143224
1b24de7ad1184ad4a97f373e876b96eea61c6b17,524.6875308807842
c261830482fb017b2cca67da0781f4b8b8d83187,4.5498354113526815
62add403579d50fbee420593bd16447b10679b89,517.0585766696481
d8e056958f364d9b9abc8cd7d7e464341655e324,2.4238273905737557
e00b16108ae0577000f16ced5a92205b35879b17,430.7796336985483
578b34d9c52218727f025eeeb7e9ece099e7962e,10.273615432004881
91011d06f4c11199a3ae872aacadadd7d5d75f1c,5.181965710416158
139838127162e6aa92bebbc5651e0472286a0619,2.1785460438624007
3c4914af467ac58e125a45a078ab6cd43e13b655,466.86793421662156
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,455.3688942936605
df7d7db821755b6e9a024a3cebe06b8155d9c708,452.419699011598
8134453bc66345ba09033fc2118df694fa6a5299,489.80949665256514
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,432.4259062735295
b04d55df23021bca201b74ffe2e63ea7f2449877,479.14612179469293
3f318550fb1494cc6160d1e031ae29ac2fc065aa,505.1932240076282
ef77de8ef635260390a3261262869ca5c6135f59,6.499153871830686
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-4.326390566201564
c7cc0461b2c741ae81ee815a975dc6b9e514875c,466.5361634821644
73274817307e9baf478abdd2e6e73bab0ab26ecc,4.794651304982015
af6c4e9ec5b12de767977306416bd0d9447d310d,407.4868978646242
7b309e8114f95274ac95aad6697df953fce1d861,446.09111549661327
354a476d6cc00db02bbe4bacbebe0298c14b9926,-4.673538804310624
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,433.68250929245187
adcb305091a3f8b4a9771362caaae7d2b39465c2,486.722691694986
3b08ec5615162eeef39ddf97c305601f8d6be53c,611.8566465899398
dd8bf6ed8a7291b0bac35478a7d4812939478898,556.1760720290365
298c9c61c87385c00c8eaa4192d153a8d059e411,465.6457351399623
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-5.684912090371519
64449fe7c928f02f796c5b0d527c681b537f7859,427.93326429535557
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-1.1984923841918835
62d6fdccdcae41351a63bcd346eb65178c0481f1,232.45471880012371
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,557.4320340591833
f0d08da594cee151c351acda8e05cedb7aa8f2e6,561.9350170243079
cd2030092aacaa9580845fc92189ad3bc1a88129,420.7725104337234
1372e1ae0bd729de3f59baae76f62b02b73b21ac,485.44040627257476
3a74629fd3af085f644ada2fd31359de263dc95d,451.11481340145616
c5c4d066740c70017879a186e3df0b148edb1785,437.4950496717136
93622845055ef268067ee6964763aff9683e8360,422.5798785559615
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,416.4865300496133
7e760b93b2a189673c81aff7015aca45b4f50f3e,445.2598086781577
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-3.4818336601622875
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,446.2402371496294
04013eb3b9f5e047e3c384cbc124d6be434890c1,406.58720010811965
da0d4b43fd0c5896ab67944d72aa269aa842668e,589.4098826362701
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,465.3842420378402
bf751d79db8096cf876ac75002003bf2a7da2035,440.8867848171304
6e85f5878fde0da41bcbdeb1050e561c334bc31f,1.2023667918166367
726af52ecc5309864376cfbb79843e4d9bc67eb0,536.843223754671
cdad5bfc0354572880fa799d9a0af784137de4a0,-7.155416297988715
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,490.5531902406371
9cb5797ed8f7ede425ba307f769774b42460774c,450.90312166375236
ac75c3f733f769455017ffdcf9b4ef75af3f853b,435.369731815446
8c408798149631973f52a14f363b604349f3425d,599.7283426443134
b2994317d9802cb04c018f57f863aaa6fae7a2b7,1.6279395307434612
0f1c44bdb576aa13a22627c4415521e2a68398e9,2.750623194479971
b04c28955fd0f07bf69fc01d69aed8d166814b31,408.21136361225405
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,466.43850045188634
fa2603e1077c05493a48a74c6365a8d938b9bb58,437.96358122649417
0432abb93e94758393c78d674c53761c8e7547b2,413.9702682732267
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,532.1437563959528
40e4c903604e672a031abf55a0e9d0be2499e19d,537.8559026838245
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,551.6445188152707
ae275ec587fa99cbc535a14b099e9a53418ad6f5,622.1765484461732
a40bcb038126e8fcc18613587d349c451b17495e,626.1492689308129
9b19bbaedd6ecaef988bef930c5793119b19dc00,442.9743068426448
62d3a19afc54c1410e6e771ea29b909f8796cdcc,11.611307910069385
d20057efa140f475a2ab2abe27411b82e8da0e5e,2.8842001532566073
96e1a9ae54f3094c2837def24b35651fd65b7683,-8.83672929635852
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,427.0357813602944
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,496.56848591180375
f97828327a4314a4678a907d32d289e43235a80f,1.2290883714260943
46ef075a91ce3096159d24ef137e502955a2e92a,465.8438447637939
525cdb6a9a5f67818cf00847195ba88f8fe91978,-3.7813241978506085
0fd2ebb2cba41467a2f1f064879e27c14671db11,476.7680471201652
1a4a64788e42e62aebaf976e118e4312f271be20,554.6161556127188
53c0a7d0d86fd533212fc581cf32c5cccadc294a,0.6422064754736638
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,481.4135377057431
fb888df8e882e6c0d8422fbd16748fe087fba56a,9.910149784964183
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,444.64423270050094
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-3.1891762591397352
d920d310fa85f5d607cddd3f366d1fb4901372da,468.98289951190816
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,460.6571354297048
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,6.175814396793633
ba01e15e5a2f24d0dd9b724618655a329ad61213,489.12936221008937
dbeac2f05498472ec708163898309999efef03f2,371.192652090773
31782322f561ad5f596f6ae148c8204fad23705f,2.680946801835077
bfd9561d59f723b856dbcc1ce674e11bba238a99,-4.8216013939206235
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,556.5909203352962
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,467.5895219797974
825b9a5eb0d8725082051b41e082aed01dc9be7e,395.2910957050659
67d77c90ad21e26bfc94677547f6910b01dc1d32,424.4453766342345
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,1.0035011169560661
74271d115ce6ed32aa2aa834385200a606c62bce,366.94911009701104
6efd349903f7b391b6f920cc76de7b507258a8c9,417.72690736277195
e85ffa10d21d03b9b4e925b5808dde341be4a62e,1.6985886127869776
c0934de7b64b1ea909ce77c97580606e18936874,604.0959456022956
f81906feca10f1eeb5153e9f662a06040dc795c9,573.0170663663691
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,436.5881135059115
2ad02e38865830766bb87531dcb154852364eb39,527.309365745255
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-2.034945578413577
f986cc713f62755c8e4e47a388f9775fe2f46b40,442.37622835554447
143481c553f2f07d71a7b02d4364cf716eb213c3,524.2218800483056
7c2c0ca131808098924fa3305efe67029c95e527,522.4217222942468
862074b9b6dcb5e90476279725b9d0aa991f1e86,406.7610944034025
a5873b09206a34e65ff84c5d12d27998701220b4,405.75090448127344
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,447.24224443803706
cd532929efcd6be773ba62fc83c631a77eb24e94,603.7541968805122
64a70bc39c408304ecb8e572765315a3896ff833,459.169284395494
5573caf7f47589820461e64565f85c11bf9f122b,432.8483436760102
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,585.565614209771
e7f989fad23aa525007003e7d1382ae56c9947f5,483.05996483892096
44b8f6f734d554fec0da2e60da8d27868798c802,481.5533648264915
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-5.35207576930204
34d6082a74330b3f5bc565fc573674afaa03f661,676.4582800635808
d25c087f96c3997d6328b953d4a710d27ef5838a,507.77689499030004
0e916480daf872f3cfd63c9decda513616804b6a,3.620395935865602
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,5.97858950149584
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,508.7623535385056
e447d3f2d58677fd267d7a03f501ef642a1d4e06,384.3003970088442
fbe1950b1a096572f21ea11345473fefcba6c84c,421.40891221862495
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-2.205944784109775
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,468.03906631379584
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-3.903834187931178
48bb95f95bf1597bd67366fb50610ada3df98863,445.2388445840777
51ae593280f360e68b5400abcbb0d37f1ecade71,661.5225312303087
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,10.8060804266808
d306f972ccb66cdd4b336af47af14e1bf8240cec,-1.6980571850828277
8a1a696322f3f7e0861982fbca06cdbb039832d9,1.3906778151207888
6058199e6bda1e0af51a1186b65ff76d4fe4035c,541.3520298919482
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,453.9843317238136
31a4df5d818242efa0d50309c9bd5e503d3811fe,423.0657259462509
89c71043264315c4e0eea0f8775363a12dc82061,399.19601807032234
81d76646552b14b85adb5d258e5a135fd7ddb86a,477.30461032894556
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-1.6051032698705825
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-3.5920036431180407
c4a3b96cff4393b06246604527f1a558ad8b66b3,568.7484349138456
dc284de80ad0db4a78bee253f995f0920e340cfa,6.054931452625912
45eab0d008b4971810ca4b2d7b735916d9991a9a,663.930766627027
982fd0566d5924b506fe1477fda3513984c4c702,561.7681879032032
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,513.1739502727921
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,424.60122728678795
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-4.802709573412756
8cadd025151167286941b7d4f113e0335e046bbb,560.8744431257455
412696b14eed4da0a81260862fbe1855d8fc75a1,7.678971802461042
6629196865947bb489338e3fa1c9f0e56614ee72,529.6987211458841
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,353.04657700263607
bff7d200b32aa005540af908fb325a46ca9bb742,432.20578642085104
22a2734a900eec40dd32ef379894cfafe40c63c6,-2.219335392747915
edfe4f7961749b29d0bcb06933f1a8710846e116,-11.874193044235358
5d42040f9935aff1dabc32c4f5a578148138e1af,435.07525274798235
bd01964e27b0e530ca458b382b07493aeb48a2ef,439.585642421068
6588cdc7aef843b1775104bc38017bb3f808c7bc,439.9507778836675
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,579.0559363273799
1d705b7b461dfd626645d5df319ab733c1c1ca73,480.7089778752391
106b58912414f794e754883865bf6e4cf68adfbc,444.48080844099053
308f5a51e95317261a7d66fa83feaf3504542cbe,385.9500393544726
973c923e39db780e329a64c6049dc85d9be17978,396.23037891621726
19dd82f8d74cf3f076d24e9985dae14d95a9318a,18.91750594795643
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,441.0202425890328
7f9879b40a268318e2a969e73156aa9df7a48c13,549.0308273900471
3060b85e8d3e20b11f4391e64c6f916cede388c5,1.1399721871462631
866d7784ed1380003929da44f965aef9339702f9,534.7666260507644
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,476.22017984496256
032ef02de121b7ab5f2ee4ffab719f464050f862,6.541819482208965
68040110ffe6ecacbbff5e21086c8c416132a22c,4.1718006898705084
f66562b958e6349449b87fea0a01fab214f6ec8b,368.99658116198015
beefc7a89a2d9882e5983d80e356f8b7c23994f7,503.3520900570956
82d7709a8445664e93038482fbfee478e8a40273,500.2619423003243
e3929d32c498f8e45ae326017cf7c60308880d94,589.0731027230865
9da35674034a0a1373298436fdfb2f1d840a6da2,446.4225107261787
6d980e58439452168c46e569c5671e7820d0800b,1.215043563124528
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,421.6006590656525
2f8e05c2d702db25093589b14295ab88abf009e0,7.175362778973124
407861b22074fd4b864404e8ef0942947c9ec7d7,-4.544690428576107
d426e04457c4fc8b4068a7da6805a7ab8e07224d,455.5207676752318
70aa6679bdb9627324f6626534a7709cdcbdb0f8,-2.9650327621230623
f5c04dc290d6706af8214800e25be19129dc9f7b,418.1639107937979
cd20ace0b8fb57cecb028764042f1c7851d39507,410.4258943318305
eb5f0ef501357740c2ac626bf1ce233475aa47af,450.059116403877
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,4.267590562164482
383f9cdf1c3d46a2cd312345792cf74f15e4b746,543.8082783462601
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,8.869172664169142
fe23ba819708fa369addcf9e6dcc7657cab3a96a,462.7624706390087
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,612.5937708908475
c4e415962974bee4963519523194e05c3638dd39,3.7715281898457533
d50835b7ccba559c85daac789b52a4dd31e98eb9,12.685371720930192
b0e8139fa43e8c764878dcd69f3548d74353d838,474.46154603874527
e023d054a9a69d221946660afd3b8cabfcd05230,-4.874526598922671
9284a89fdbdd88fe9877dad42e9984e7e2484e20,476.97613311418627
f4c4cee74ce9ede036564ef9b80aba39c768e126,397.2722542958841
b1b16d232ac65293996ef45fcac75a0fca3e7325,-0.37115154589611166
b8fb9eb73a9f599896d49678bdab39e07479b2ba,414.7700682728512
c04b0546f83b9eb90d11ca7597181b9ef956a80a,3.222791885941241
bee771ff249f080561ad1b67c3a0050a3ab89b32,495.4422254084065
b1cb99c8b63b442384c0af490ca27366e5a91489,-22.18765685672216
809ec35d37a181001a42e6340709505e78a2c577,409.68591804548697
67da0b704f0c6cc6037509ab516aaaf58fd950b0,456.13487052222973
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,427.1628523940928
4617bca8992d06315c5592eb69d2493ac7ddf543,-26.578534009169406
60290f6053f0e9a625bc9d2f699ca507e8985292,416.6493134500999
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,464.7094657687312
89d16717c0a898a0955477e778e309036aa6e584,-0.6946493305887245
151d112bc6f05c1069b4b743f73f92a08826741e,7.877047919531684
a90416a3b247048aaff99c5f2f88a45e2dc20046,6.963201922512063
4dff8608a5941c894c2f71aae910da722b5b2b2d,458.7309745218567
67833093fd0fde740199378acf55c33de750736f,454.65236356223784
23c6b7ea47102c0ba28ac805a03304d515494ecd,490.58185585752744
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,8.36128506514219
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,430.03026723790026
68b155dada9a40aafaaa7714e063a432dd8275d6,401.1399276879309
bd21086734939a7c2bc239854d12d7b8b2009fd6,-5.594830013698399
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,617.25751890376
04df4468d9913083f7984969a8b2892f210b4193,401.12613208091597
cc2a0d12abf9b0917d668bec85e91fafddac7c45,521.3002024009845
3c5e07f1980f7cd16cd801e5f1b4f02825274201,7.073419844288928
e9b1849607e9d8ab47b7fc39be369805313dda59,399.21171322170187
f4908c99ff49fb68410ac0d479e7def865dbff16,0.05577469265286439
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,2.00114232340443
8919315667eed33ef7df11b0dcfc40d6d69163b8,-0.0431764515776365
0adec45c06749fe632ed2304c345b14418d15871,3.2530239524526436
95a22a438d6ae5aae37830d6a7fc74e75fc981af,479.94719181367185
27584421ac81833fb4ccf564a6fcdd4ac2b698be,534.6883942103343
e720fd525ae844a709b93fdb28f7914c48d8160d,546.1408845388548
24fa503c4c1225e71a37fe92b354c626e099cbb6,573.752794857078
6af857c10637e8e60ee8723080d306cf45181a2f,607.9970978962333
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,-1.1410537573663362
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,462.1535010932701
fe61cad7894d78b02178a3eb5ec99ffdb5351160,-8.141003600058578
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,-3.7547620668927593
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,480.53250454358204
3a9507cc35b592af5172dd8ebb28cc89827e3f68,424.82230869260746
132375a118767bda43cef7d17fb9ee7e3910fda6,-2.1892401206255947
551f1885fa0f60bb05f612a39cafe53130ac961e,401.4414268516322
399626499b7dfe518b8a4a57b801dae132f325db,-6.222555144007252
cc3750ac71c85cc688659b3eb20dc112738eb623,648.3666352950195
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,456.24920903692896
9c87e30e40e82eba487a7fb0b594eb881db74389,411.4215122073022
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,-4.873675054322998
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,439.53533941516235
f3931aca05bc6c99fe0c03619fc54098c0c515ef,-5.376075812295674
16f6526457cc7d849c2a9829efa0e021c78353f0,518.6999035377776
74b0cbfbe74747c9780b564db3e624d3c19878a2,425.7866935634654
fc67a6d22a9d1beadaf42cd714789d5749800b19,415.5683364495624
d0c7acbad13d292e637f23633da232e29186e20c,447.3845084205717
b921a4ac834cc1109c06e7c1de9439c0daf16e06,530.6470591006334
e31ee5529458da77ca3239ca06f64465e737e454,429.7496090730489
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,-3.054284869022627
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,442.6925155390581
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,532.6838215486907
b095a86f58a41adaf4197caac4b38de0a96a4058,21.148082701082913
05a25962f9f30d8544842ec3d79244e99d11017b,613.4477843780774
458f801c533d802e3655e9bbced52ee22826f197,427.39290100482214
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,426.0317201450087
293ffd1359a352518d31928214161b644128851e,545.6957789945654
95068b8d72613d8b51b22243060dd50a498e4dbf,514.0510454045389
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,419.876840309747
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,460.4228022915724
758e005c28f680380e79d7935f29ce42c3b49dfe,526.7346329798925
881348d182c96239cf7f78a13cefa5adb47fb752,-6.1354529929661155
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,488.7981545213412
88bf2ee39f502979c06148c8ed9ad29b2df033a0,-5.779872315718759
52a23c1eb5ea201859a91a6cb70114032878f7da,348.9735714887649
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,582.5873967352486
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,3.95264960572311
6dccb96a95dd55aeed519fcfaf84d26493df68fe,4.347434941866769
ec12ea01cda3dcf0c6271ea7140c656f4774264b,445.55172956017185
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,534.4950536294655
c62671ce23840752f47d376866a2f2e0bb5a8248,8.881849435477033
131010225a14ea18fa1748a59efd6413fc0eb338,460.2414565486922
a2b095e8fed2a3edb2a751b5e1e71336757e278d,449.0231543240939
766e70bac5c7e88381749ba3f140e03132b0858e,404.66448786441634
92f75ecf86b6e027c977162cc4297db8d280b2be,470.9532658125381
a2b2a641336472d368c2c4b2253e9455fd58d688,0.20295611690657012
a3af6be26868494212d438ddc80ba11e55d7261c,521.1727488146119
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,-4.673538804310624
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,6.254291878498293
defb13732108dd8d257e70b84e439d9020576209,513.7797471767437
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,-7.5969738991209645
8120c2970d5087725caa5d3d87fcfb24155d181b,406.2927010725405
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,540.4732933705648
95ced045710caddbab17dd0552eed9f15d76b4b8,584.0339287184906
